 1088 2018-05-08 17:29:56 3 0 15 0
 1088 2018-05-08 17:31:44 3 0 15 0
 1088 2018-05-09 06:29:50 3 0 15 0
 1088 2018-05-09 06:29:53 3 0 15 0
 21027 2018-05-09 06:30:04 3 0 15 0
 21027 2018-05-09 06:30:06 3 0 15 0
 21159 2018-05-09 06:30:22 3 0 15 0
 21159 2018-05-09 06:30:23 3 0 15 0
 21142 2018-05-09 06:30:30 3 0 15 0
 21088 2018-05-09 06:30:39 3 0 15 0
 21088 2018-05-09 06:30:41 3 0 15 0
 57100 2018-05-09 06:30:51 3 0 15 0
 21148 2018-05-09 06:30:59 3 0 15 0
 21140 2018-05-09 06:31:04 3 0 15 0
 55278 2018-05-09 06:31:09 3 0 15 0
 5504 2018-05-09 06:32:12 3 0 15 0
 5504 2018-05-09 06:32:14 3 0 15 0
 4478 2018-05-09 06:33:53 3 0 15 0
 4478 2018-05-09 06:33:59 3 0 15 0
 4335 2018-05-09 06:34:16 3 0 15 0
 4335 2018-05-09 06:34:18 3 0 15 0
 21131 2018-05-09 06:35:34 3 0 15 0
 21131 2018-05-09 06:35:38 3 0 15 0
 4409 2018-05-09 06:40:36 3 0 15 0
 4409 2018-05-09 06:40:39 3 0 15 0
 1084 2018-05-09 06:45:45 3 0 15 0
 1084 2018-05-09 06:45:50 3 0 15 0
 1084 2018-05-09 17:03:16 3 0 15 0
 21140 2018-05-09 17:03:25 3 0 15 0
 21159 2018-05-09 17:03:36 3 0 15 0
 21159 2018-05-09 17:03:38 3 0 15 0
 21131 2018-05-09 17:04:18 3 0 15 0
 21131 2018-05-09 17:04:20 3 0 15 0
 21148 2018-05-09 17:04:24 3 0 15 0
 21148 2018-05-09 17:04:26 3 0 15 0
 4335 2018-05-09 17:04:31 3 0 15 0
 4335 2018-05-09 17:04:36 3 0 15 0
 21142 2018-05-09 17:04:46 3 0 15 0
 21142 2018-05-09 17:04:55 3 0 15 0
 21088 2018-05-09 17:05:02 3 0 15 0
 21088 2018-05-09 17:05:05 3 0 15 0
 21027 2018-05-09 17:05:36 3 0 15 0
 21027 2018-05-09 17:05:38 3 0 15 0
 4478 2018-05-09 17:06:48 3 0 15 0
 4478 2018-05-09 17:06:50 3 0 15 0
 5504 2018-05-09 17:07:29 3 0 15 0
 5504 2018-05-09 17:07:31 3 0 15 0
 55278 2018-05-09 17:07:42 3 0 15 0
 55278 2018-05-09 17:07:44 3 0 15 0
 57100 2018-05-09 17:09:29 3 0 15 0
 57100 2018-05-09 17:09:31 3 0 15 0
 4409 2018-05-09 17:09:40 3 0 15 0
 4409 2018-05-09 17:09:42 3 0 15 0
 55278 2018-05-10 06:33:24 3 0 15 0
 55278 2018-05-10 06:33:27 3 0 15 0
 21088 2018-05-10 06:33:32 3 0 15 0
 21088 2018-05-10 06:33:34 3 0 15 0
 5504 2018-05-10 06:33:38 3 0 15 0
 5504 2018-05-10 06:33:40 3 0 15 0
 21142 2018-05-10 06:33:51 3 0 15 0
 21142 2018-05-10 06:33:53 3 0 15 0
 21159 2018-05-10 06:33:58 3 0 15 0
 21159 2018-05-10 06:34:00 3 0 15 0
 4409 2018-05-10 06:34:09 3 0 15 0
 4409 2018-05-10 06:34:13 3 0 15 0
 57100 2018-05-10 06:34:27 3 0 15 0
 57100 2018-05-10 06:34:30 3 0 15 0
 4478 2018-05-10 06:34:39 3 0 15 0
 4478 2018-05-10 06:34:42 3 0 15 0
 21148 2018-05-10 06:35:04 3 0 15 0
 21148 2018-05-10 06:35:07 3 0 15 0
 21140 2018-05-10 06:35:50 3 0 15 0
 21140 2018-05-10 06:35:53 3 0 15 0
 21131 2018-05-10 06:36:24 3 0 15 0
 21131 2018-05-10 06:36:26 3 0 15 0
 4335 2018-05-10 06:36:50 3 0 15 0
 4335 2018-05-10 06:36:52 3 0 15 0
 1084 2018-05-10 06:44:41 3 0 15 0
 1084 2018-05-10 06:44:43 3 0 15 0
 21027 2018-05-10 06:46:47 3 0 15 0
 21027 2018-05-10 06:46:49 3 0 15 0
 21027 2018-05-10 06:46:51 3 0 15 0
 1088 2018-05-10 10:27:00 3 0 15 0
 1088 2018-05-10 10:27:02 3 0 15 0
 1088 2018-05-10 10:27:17 3 0 15 0
 1088 2018-05-10 10:27:19 3 0 15 0
 1088 2018-05-10 16:47:41 3 0 15 0
 1088 2018-05-10 16:47:43 3 0 15 0
 1088 2018-05-10 16:47:45 3 0 15 0
 1088 2018-05-10 16:47:47 3 0 15 0
 4335 2018-05-10 16:48:05 3 0 15 0
 4335 2018-05-10 16:48:07 3 0 15 0
 21088 2018-05-10 16:48:18 3 0 15 0
 21088 2018-05-10 16:48:20 3 0 15 0
 21142 2018-05-10 16:48:33 3 0 15 0
 21142 2018-05-10 16:48:35 3 0 15 0
 21140 2018-05-10 16:48:38 3 0 15 0
 21140 2018-05-10 16:48:41 3 0 15 0
 55278 2018-05-10 16:48:58 3 0 15 0
 55278 2018-05-10 16:49:00 3 0 15 0
 1084 2018-05-10 16:49:08 3 0 15 0
 4409 2018-05-10 16:49:13 3 0 15 0
 4409 2018-05-10 16:49:18 3 0 15 0
 21159 2018-05-10 16:49:47 3 0 15 0
 21159 2018-05-10 16:49:50 3 0 15 0
 5504 2018-05-10 16:49:55 3 0 15 0
 5504 2018-05-10 16:49:58 3 0 15 0
 21148 2018-05-10 16:50:02 3 0 15 0
 21148 2018-05-10 16:50:04 3 0 15 0
 4478 2018-05-10 16:50:17 3 0 15 0
 4478 2018-05-10 16:50:19 3 0 15 0
 4478 2018-05-10 16:50:21 3 0 15 0
 21131 2018-05-10 16:50:34 3 0 15 0
 21131 2018-05-10 16:50:36 3 0 15 0
 57100 2018-05-10 16:54:15 3 0 15 0
 57100 2018-05-10 16:54:17 3 0 15 0
 4478 2018-05-10 16:54:38 3 0 15 0
 4478 2018-05-10 16:54:40 3 0 15 0
 21027 2018-05-10 17:19:16 3 0 15 0
 21027 2018-05-10 17:19:18 3 0 15 0
 4335 2018-05-10 18:18:32 3 0 15 0
 4335 2018-05-10 18:18:36 3 0 15 0
 21027 2018-05-11 07:11:07 3 0 15 0
 21027 2018-05-11 07:11:09 3 0 15 0
 4478 2018-05-11 07:11:40 3 0 15 0
 4478 2018-05-11 07:11:42 3 0 15 0
 57100 2018-05-11 07:11:51 3 0 15 0
 57100 2018-05-11 07:11:53 3 0 15 0
 21159 2018-05-11 07:12:00 3 0 15 0
 21159 2018-05-11 07:12:03 3 0 15 0
 21140 2018-05-11 07:12:15 3 0 15 0
 21140 2018-05-11 07:12:17 3 0 15 0
 21140 2018-05-11 07:12:19 3 0 15 0
 21148 2018-05-11 07:12:24 3 0 15 0
 21148 2018-05-11 07:12:29 3 0 15 0
